,id,source_url,captions,md5
2038,18511,http://plantid.net/PhotoPath/Thumb192/__WF/Streptanthus%20glandulosus%20ssp.%20pulchellus%202_Mt.%20Tamalpais%20Jewel%20Flower_Railroad%20Grade%20Above%20Bootjack_1989-05-27__WF.jpg,"Streptanthus glandulosus ssp. pulchellus, Flowers at the top of the stem.",966abe3b69a482eb2989312549f86e36
2039,18512,http://plantid.net/PhotoPath/Thumb192/__WF/Streptanthus%20glandulosus%20ssp.%20pulchellus_Mt.%20Tamalpais%20Jewel%20Flower_Bootjack_1982-08-28__WF.jpg,"Streptanthus glandulosus ssp. pulchellus, Fruit is narrow, stands out from the stem, and is hairy.",3d5919599091926b7db8bba711e680e6
2040,18540,http://plantid.net/PhotoPath/Thumb192/__KM/Delphinium%20nudicaule_0000%200000%200209%202088.jpg,"Delphinium nudicaule, Trumpet-like larkspur flowers can be red or orange.",587fa9bfac27df2add7924e7f2caad5f
2041,18541,http://plantid.net/PhotoPath/Thumb192/__JML/Delphinium%20nudicaule.jpg,"Delphinium nudicaule, Flower stalks ( pedicels )for each flower.  Leaves have deep cuts.",5a4580be98fd567152f6d6987516f8b9
2042,18542,http://plantid.net/PhotoPath/Thumb192/__KM/Delphinium%20nudicaule_0000%200000%200209%202087.jpg,"Delphinium nudicaule, Flowers on very thin stems.",899b6cd2e811cf5c1cdc750c37f26217
2043,19359,http://plantid.net/PhotoPath/Thumb192/__IFPS/Carduus%20pycnocephalus.jpg,"Carduus pycnocephalus ssp. pycnocephalus, Spines are prominent along the stem and leaves. Each seed has a pappus parachute.",14bf331650b8ce5fa49ce6df1854bd82
2044,19423,http://plantid.net/PhotoPath/Thumb192/__ZAB/Raphanus%20sativus_0000%200000%200714%201117.jpg,"Raphanus sativus, Radish flowers have 4 paddle-like  petals with a bright yellow center.",73fd9114a53551f3b83355f23624fab7
2045,19424,http://plantid.net/PhotoPath/Thumb192/__ZAB/Raphanus%20sativus_0000%200000%200110%203563.jpg,"Raphanus sativus, Leaves are pinnate , divided with the largest lobe at the end.",34c0aa98b4bf8954d595be9a121da21a
2046,19425,http://plantid.net/PhotoPath/Thumb192/__WL/Raphanus%20sativus%20-%20Coyote%20Hills%202003-09-11%20-8.jpg,"Raphanus sativus, These distinctive flowers are widespread in moist, disturbed soil.",bd0b01ac3c841f58a44f38ba9a3accad
2047,19426,http://plantid.net/PhotoPath/Thumb192/__WF/Luzula%20comosa_Wood%20Rush_Bahia%20Wetlands_1978-02-20__WF.jpg,"Luzula comosa, Wood Rush is easy to spot, standing erect with wide, grass-like leaves and green/brown flower clusters.",74ddef5317242d1403a8719798bc4cd8
2048,19427,http://plantid.net/PhotoPath/Thumb192/__SSM/Luzula%20comosa_0000%200000%200906%200902.jpg,"Luzula comosa, Flowers are in tight bunches, each with 6 tepals , surrounded with fibrous bracts .",b0217b575ac86f2eafc7e5c29135c2fc
2049,19428,http://plantid.net/PhotoPath/Thumb192/__BB/Luzula%20comosa_0000%200000%200511%200013.jpg,"Luzula comosa, Leaves in the Luzula genus are wide and have long, soft, wavy hairs.",3f7956c412735c502b686f747d18511f
2050,19429,http://plantid.net/PhotoPath/Thumb192/__KM/Stachys%20rigida%20var.%20quercetorum_0000%200000%201115%202334.jpg,"Stachys rigida, This Mint family flower has a small hood covering reproductive organs and a large lip hanging below.",61632ca45b2618c2a2d5d58f549002b9
2051,19430,http://plantid.net/PhotoPath/Thumb192/__KM/Stachys%20rigida%20var.%20quercetorum_0000%200000%201115%202335.jpg,"Stachys rigida, Up to six flowers grow in a whorl at leaf axils on the upper stem.  Leaves are opposite, crinkly, and have scalloped edges.  They can grow to 5 inches long.",b4b619bda81ef031a0df6af3cddbf079
2052,19431,http://plantid.net/PhotoPath/Thumb192/__BB/Stachys%20rigida%20var.%20rigida_0000%200000%201109%202280.jpg,"Stachys rigida, Hedge Nettle grows in tight communities of upright plants.",b01e9a7b3e33ebf4e5c0b3b1a9be299b
2053,19480,http://plantid.net/PhotoPath/Thumb192/__WF/Hordeum%20brachyantherum_Barley%20Grass_Ring%20Mountain_1978-04-30__WF.jpg,"Hordeum brachyantherum, Arching inflorescences flatten and turn purple at maturity, with spikelets opening up but still connected directly to the stem.",6f2b8c5f8122848d4411ea25a9cfdba5
2054,19481,http://plantid.net/PhotoPath/Thumb192/__WL/Hordeum%20brachyantherum%20subsp.%20brachyantherum%20-%20Redwood%202008-05-27%20-1.jpg,"Hordeum brachyantherum, Young spikelets form a dense cylinder.  They connect in groups of 3.",497a01aaff043c9a817a7d35e9a6ea30
2055,19482,http://plantid.net/PhotoPath/Thumb192/__SSM/Hordeum%20brachyantherum_0000%200000%200705%200522.jpg,"Hordeum brachyantherum, Meadow Barley Grass is widespread in pastures, meadows and stream banks.",13b5d7017fd1c5ce940830b40eb65c14
2056,19510,http://plantid.net/PhotoPath/Thumb192/__KM/Vicia%20villosa%20ssp.%20varia_0000%200000%201208%203265.jpg,"Vicia villosa ssp. varia, The first thing you'll notice about this vetch is the large, dense cluster pea flowers.  Colors vary from purples to pinks to whites.",84e43bf265fca8505b7caaf816a799f8
2057,19511,http://plantid.net/PhotoPath/Thumb192/__DET/Vicia%20villosa%20ssp.%20varia_Smooth%20Vetch__DET_calyx.jpg,"Vicia villosa ssp. varia, Each pea flower has a calyx cap at the top, with narrow sepal fingers sticking out.",ca9d3d21a8290d26174b3f2ce2e1fdd9
2058,19512,http://plantid.net/PhotoPath/Thumb192/__KM/Vicia%20villosa%20ssp.%20varia_0000%200000%200309%200528.jpg,"Vicia villosa ssp. varia, Smooth Vetch grows rapidly and climbs over other plants to reach the sun and pollinators.",23da786700de0c76c59799db0c4d013e
2059,19516,http://plantid.net/PhotoPath/Thumb192/__WF/Foeniculum%20vulgare%202_Sweet%20Fennel_Rodeo%20Lagoon_1982-09-12__WF.jpg,"Foeniculum vulgare, Carrot-top umbrella-shaped flowers.",13b16bfbe16f4657d5fc06e4859b8ca7
2060,19517,http://plantid.net/PhotoPath/Thumb192/__NK/Foeniculum%20vulgare_0000%200000%201215%202381.jpg,"Foeniculum vulgare, Finely divided leaves",ea4c926a1309ddd185f50d5b305bf9cf
2061,19518,http://plantid.net/PhotoPath/Thumb192/__NK/Foeniculum%20vulgare_0000%200000%201215%202379.jpg,"Foeniculum vulgare, Often found beside pathways and roads.",3fa3031e0e9aa24ae8ebd43ef20ba3ff
2062,19525,http://plantid.net/PhotoPath/Thumb192/__NK/Erodium%20moschatum_0000%200000%201012%202182.jpg,"Erodium moschatum, Flowers are less than 1"" across, with a typical geranium lavender color.",d5b42c4ab78f47a43dbb00bc38c00ad6
2063,19526,http://plantid.net/PhotoPath/Thumb192/__ZAB/Erodium%20moschatum_0000%200000%201212%202444.jpg,"Erodium moschatum, Plants start with a rosette of white-stemmed leaves with bigger leaflets than Red-Stemmed Filaree.",e6d96f5ed2461e55f9ca296fefaa601e
2064,19527,http://plantid.net/PhotoPath/Thumb192/__WL/Erodium%20moschatum%20-%20Black%20Diamond%20Mines%202010-03-26%20-1.jpg,"Erodium moschatum, Fruits have a beak over 1"", which twists into a spiral when wet, helping it drill into the ground.",28070594a874b7e8cc8defc503882bfd
2065,20248,http://plantid.net/PhotoPath/Thumb192/__WF/Oxalis%20pes-caprae_Sourgrass_Sausalito_1982-03-12__WF.jpg,"Oxalis pes-caprae, 5 bright-yellow petals overlap, showing a green center.",3a05ccd4497e902cb4da327c227c70f3
2066,20249,http://plantid.net/PhotoPath/Thumb192/__WL/Oxalis%20pes-caprae%20-%20Pleasanton%202011-02-09%20-5.jpg,"Oxalis pes-caprae, 3 heart-shaped leaflets are thin and taste acidic if you eat them.",a4fd2a2d5fb749f36ca3a40de29be42f
2067,20250,http://plantid.net/PhotoPath/Thumb192/__NK/Oxalis%20pes-caprae_0000%200000%201207%200119.jpg,"Oxalis pes-caprae, In early spring, Sourgrass and mustard make large patches of yellow in fields.",cc787d0e3716882dc443788ae84b997f
2068,20419,http://plantid.net/PhotoPath/Thumb192/__WF/Layia%20chrysanthemoides%204_Smooth%20Tidytips_Mt.%20Burdell_1983-04-16__WF.jpg,"Layia chrysanthemoides, Individual flowers at the top of stems.  White tips are often indented.",be6519dd19944e2bd940059cf6b99325
2069,20420,http://plantid.net/PhotoPath/Thumb192/__WF/Layia%20chrysanthemoides_Smooth%20Tidytips_Mt.%20Burdell_1991-04-19__WF.jpg,"Layia chrysanthemoides, 5 - 18 yellow petals, often with white tips.",cda6874b364fa52fee2da05bd83c0949
2070,20421,http://plantid.net/PhotoPath/Thumb192/__WF/Layia%20chrysanthemoides_Smooth%20Tidytips_Mt.%20Burdell_1983-04-16__WF.jpg,"Layia chrysanthemoides, Common in grassy meadows at low elevations, although it can be found up to 6,500 feet.",b67a8c82ce24000da51e13adf01bc0ec
2071,20521,http://plantid.net/PhotoPath/Thumb192/__VS/Lupinus%20albifrons%20var.%20douglasii%20IMG_4174c.jpg,"Lupinus albifrons var. douglasii, The erect stem and leaves are covered in silvery hairs.  Pea flowers mature from the bottom up.",c77804e40d446ad4eb2033956a7eb1ff
2072,20522,http://plantid.net/PhotoPath/Thumb192/__DLS/Lupinus_albifrons_douglasii_h.jpg,"Lupinus albifrons var. douglasii, A column of pea flowers can grow to 12"" long.  Yellow or white banner spots age to purple.",6be1f657b6473968478057c289c28a5d
2073,20523,http://plantid.net/PhotoPath/Thumb192/__NK/Lupinus%20albifrons%20var.%20douglasii_0000%200000%201107%201429.jpg,"Lupinus albifrons var. douglasii, This coastal shrub is found inland of coastal dunes in the Bay Area south to the Channel Islands.",1f9b2b78aa3061d38609356404a6602c
2074,20542,http://plantid.net/PhotoPath/Thumb192/__WF/Hypericum%20concinnum_Gold%20Wire_Simmons%20Trail%20on%20Mt.%20Tam_1984-06-10__WF.jpg,"Hypericum concinnum, 5 yellow petals that fold back.  Many long stamens .",0c62bec67d1e6c9c149e2ec9bb39b4d8
2075,20543,http://plantid.net/PhotoPath/Thumb192/__WF/Hypericum%20concinnum_Gold%20Wire_East%20Peak%20of%20Mt.%20Tam_1989-05-27__WF.jpg,"Hypericum concinnum, Opposite leaves grow regularly up the stem.",7682c13de923b634e4071cbabd363f8d
2076,20544,http://plantid.net/PhotoPath/Thumb192/__KM/Hypericum%20concinnum_0000%200000%200209%201496.jpg,"Hypericum concinnum, Clusters of plants grow to a few feet tall.",802cdecbca7d59d302f78fd77cadfbcc
2077,20722,http://plantid.net/PhotoPath/Thumb192/__KM/Calystegia%20occidentalis%20ssp.%20occidentalis_0000%200000%201208%200809.jpg,"Calystegia occidentalis ssp. occidentalis, This  morning glory flower is about 1.5 inches wide, showing rib marks where the petals fuse.  It turns purple with age.",89186e792afd01a8bdd3c753ea04a048
2078,20723,http://plantid.net/PhotoPath/Thumb192/__KM/Calystegia%20occidentalis%20ssp.%20occidentalis_0000%200000%201208%200808.jpg,"Calystegia occidentalis ssp. occidentalis, Leaves are alternate, and under 2 inches long, shaped like thin arrow heads.",4968bb0923096542272e2450634e0b95
2079,20724,http://plantid.net/PhotoPath/Thumb192/__DLS/Calystegia%20occidentalis%202_Morning%20Glory%20__DLS.jpg,"Calystegia occidentalis ssp. occidentalis, This vine can grow along the ground or climb whatever's around.",f33c54fc40898fe5d8aed0c279eea4ed
2080,20749,http://plantid.net/PhotoPath/Thumb192/__KM/Lupinus%20albifrons%20var.%20albifrons_0000%200000%201208%202797.jpg,"Lupinus albifrons var. albifrons, Flowers are arranged in an open column. They have a pale banner spot that turns purple with age.",622c75a22bbd113c73f4ea4d4fe7facc
2081,20750,http://plantid.net/General/GetPhoto.aspx?Fullpath=C:\PlantID19\Prod\PlantIDWeb\PlantIDWebPhotos\Thumb192\__KM\Lupinus albifrons var. albifrons_0000 0000 1208 2799.jpg&Size=192&WatermarkText=KM&FontSize=10,"Lupinus albifrons var. albifrons, Leaves are palmate (finger-like).  They're covered in dense, silvery hair.",298e474a3cb97171eb91069175b19e33
2082,20751,http://plantid.net/PhotoPath/Thumb192/__KM/Lupinus%20albifrons%20var.%20albifrons_0000%200000%201208%202802.jpg,"Lupinus albifrons var. albifrons, Flower spikes can be up to 12 inches tall.  Notice the woody branches.",17558b153d394eb8c22afd2065d49bc5
2083,20971,http://plantid.net/PhotoPath/Thumb192/__JML/Pipera%20transversa%20fl.jpg,"Piperia transversa, This orchid flower has a spur that holds pollen.  Night moths uncoil their tongues to reach it,  rubbing against the plant's reproductive parts.",95cf127cea70ee01d9a3810a1e03bfbb
2084,20972,http://plantid.net/PhotoPath/Thumb192/__KM/Piperia%20transversa_0000%200000%201108%201563%20With%20Arrows.jpg,"Piperia transversa, The spur is distinctive - flat and horizontal.  Petals and sepals have green veins.",3c5e04ecdf04021a3e04250530ba1f20
2085,20973,http://plantid.net/PhotoPath/Thumb192/__LBM/Piperia%20transversa.jpg,"Piperia transversa, A single stem grows 6 to 20"" tall. 2 to 5 basal leaves have parallel veins.",4e530daf0d3143658055abe2b093d6e9
2086,20985,http://plantid.net/General/GetPhoto.aspx?Fullpath=C:\PlantID19\Prod\PlantIDWeb\PlantIDWebPhotos\Thumb192\__KM\Phacelia hastata ssp. compacta_0000 0000 0210 0165.jpg&Size=192&WatermarkText=KM&FontSize=10,"Phacelia hastata var. compacta, Flower coils like a fuzzy caterpillar.",9fd4b4d9ad3daf8a96fd29e6031e5a01
2087,20986,http://plantid.net/PhotoPath/Thumb192/__SSM/Phacelia%20hastata%20var.%20compacta_0000%200000%200907%200801.jpg,"Phacelia hastata var. compacta, Individual flowers have 5 white petals with many long stamens.",f73b3dbf6a540c9c54be61a556bb52c3
2088,20987,http://plantid.net/PhotoPath/Thumb192/__KM/Phacelia%20hastata%20ssp.%20compacta_0000%200000%200210%200166.jpg,"Phacelia hastata var. compacta, Found in dry rocky areas.",5f94a298f15190bc0f46ecb80718ab7c
2089,20990,http://plantid.net/PhotoPath/Thumb192/__JML/Senecio%20integerrimus%202.jpg,"Senecio integerrimus, Tall stem.  Flowers bunched at the top.",07dc025aae9c136ca0264ec32841b5c4
2090,20991,http://plantid.net/PhotoPath/Thumb192/__JML/Senecio%20integerrimus.jpg,"Senecio integerrimus, Lower leaves larger, occasional up the stem.",0be24006c80ed2e1b0f736b8f46d4452
2091,20992,http://plantid.net/PhotoPath/Thumb192/__JML/Senicio%20integerrinus%20lf.jpg,"Senecio integerrimus, Fuzzy leaves bumpy near the base and smoother near the end.",cabf9fd7f4048887e063de3296c83f00
2092,21614,http://plantid.net/PhotoPath/Thumb192/__SSM/Astragalus%20oophorus%20var.%20oophorus_0000%200000%200612%201713.jpg,"Astragalus oophorus var. oophorus, Small, oval leaflets line compound leaves .  They connect alternately to rather thick, decumbent branches.",d5765ae5cbdd88e4641682bdf20512fe
2093,21615,http://plantid.net/PhotoPath/Thumb192/__SSM/Astragalus%20oophorus%20var.%20oophorus_0000%200000%200612%201717.jpg,"Astragalus oophorus var. oophorus, Pea flowers have purple recurved banners and white keels that turn ivory with age.",597d554ab2806492787af89dc8873567
2094,21616,http://plantid.net/PhotoPath/Thumb192/__BHS/Astragalus%20oophorus%20var%20oophorus_Bladder%20Milk%20Vetch_Castle%20Peak_2022_07_15__BHS.JPG,"Astragalus oophorus var. oophorus, Brilliantly colored pea pods are puffed up like a bladder.  Tiny peas line their inner ridges.",cdcd1cd2eb247a6834ad33fe5efe7570
2095,21689,http://plantid.net/PhotoPath/Thumb192/__SSM/Psathyrotes%20annua_0000%200000%200815%202945.jpg,"Psathyrotes annua, In the aster family, many tiny flowers are surrounded by a set of pale hairy phyllaries .",b2834fbab48ad95ec89bc3b703cf1a29
2096,21690,http://plantid.net/PhotoPath/Thumb192/__SSM/Psathyrotes%20annua_0000%200000%201108%200351.jpg,"Psathyrotes annua, Flower are sometimes reddish purple.",e5663f6b3947040a6322bac1f848c5ae
2097,21691,http://plantid.net/PhotoPath/Thumb192/__NK/Psathyrotes%20annua_0000%200000%200810%200697.jpg,"Psathyrotes annua, Leaves create a low mounded cushion. They're quite hairy, which gives the plant a pale appearance.",513a944fe3a00bb94f927c1e89c6f751
2098,21728,http://plantid.net/PhotoPath/Thumb192/__SSM/Eriogonum%20ampullaceum_0000%200000%201108%200217.jpg,"Eriogonum ampullaceum, Flowers are white with red parts.  They cluster closely together next to the stem.",b7994c09dfb6b3021d5b2e161f2de068
2099,21729,http://plantid.net/PhotoPath/Thumb192/__SSM/Eriogonum%20ampullaceum_0000%200000%201108%200216.jpg,"Eriogonum ampullaceum, Leaves are basal, rounded, and wooly, up to 1 inch wide.",4ec2200ab6504e2bf391b7ae0126d787
2100,21730,http://plantid.net/PhotoPath/Thumb192/__SSM/Eriogonum%20ampullaceum_0000%200000%200210%200729.jpg,"Eriogonum ampullaceum, Grows to about 2 feet tall.  Stem is not hairy.",71327f0e82ac52304775d18d920d50f8
2101,21731,http://plantid.net/PhotoPath/Thumb192/__SSM/Eleocharis%20montevidensis_0000%200000%201203%200646.jpg,"Eleocharis montevidensis, 30 to 100 dark scales form a dense spike of bisexual spikelets less than 1/2"" long at the top of the stem.  A green bract extends beyond the spikelet cluster.",daeedc745d66993820364f28775839ca
2102,21732,http://plantid.net/PhotoPath/Thumb192/__SSM/Eleocharis%20montevidensis_0000%200000%201203%200652.jpg,"Eleocharis montevidensis, Hidden behind the scales are bisexual flowers.  The base of the female style has a bump on it called a tubercle .",b4eac28829d87dc16c3d1a1af98b4c61
2103,21733,http://plantid.net/PhotoPath/Thumb192/__TC/Eleocharis%20montevidensis_1414.jpg,"Eleocharis montevidensis, This spike rush is a sedge , not a rush . Leaves are dark sheaths only - there are no leaf blades .  Unlike most sedges, stems of this species are oval, not triangular.",d63ff28ece31610dab1ae3d51f272738
2104,21789,http://plantid.net/PhotoPath/Thumb192/__KM/Lomatium%20macrocarpum_0000%200000%200208%200758.jpg,"Lomatium macrocarpum, Balls of flowers spread out above a bed of leaves on this low-growing plant.",856ad77c74287432243c3bf43b000372
2105,21790,http://plantid.net/PhotoPath/Thumb192/__SSM/Lomatium%20macrocarpum_0000%200000%200516%200393.jpg,"Lomatium macrocarpum, Compound leaves are grey, hairy, and can grow to 6 inches long.  They're divided into many segments.",653b86d7ef4fc7f0509be72e83fef8a1
2106,21791,http://plantid.net/PhotoPath/Thumb192/__IFPS/Lomatium%20macrocarpum.jpg,"Lomatium macrocarpum, Leaves and flowers are on long, densely-hairy stalks.  The flat fruit looks a bit like a sunflower seed.",705949f8038da79387c1a5dee479a514
2107,21804,http://plantid.net/PhotoPath/Thumb192/__BB/Arnica%20discoidea_0000%200000%200809%202402.jpg,"Arnica discoidea, Toothed leaves have a wide base and a pointed tip. Yellow composite flowers with no ""petals"" ( ray flowers ).",86715810cf2e248a58167ac3228438ae
2108,21805,http://plantid.net/PhotoPath/Thumb192/__SSM/Arnica%20discoidea_0000%200000%200715%200680.jpg,"Arnica discoidea, Disk flowers cluster in a head above white pappus and green phyllaries .",4496cf11eab736146e278597f90e873f
2109,21806,http://plantid.net/PhotoPath/Thumb192/__IFPS/Arnica%20discoidea.jpg,"Arnica discoidea, This hairy plant grows to about 2 feet tall.",df590f562ac3a38831e05d67e0a91d77
2110,21910,http://plantid.net/PhotoPath/Thumb192/__TC/Brodiaea%20coronaria_1843.jpg,"Brodiaea coronaria, Bright purple tepals (petals) have a darker central vein.  In the center, 3 fertile stamens alternate with 3 infertile stamens that look like small white petals.",68e2d593c7d90e9f0402955760798a3f
2111,21912,http://plantid.net/PhotoPath/Thumb192/__JM/Brodiaea%20coronaria.jpg,"Brodiaea coronaria, Flowers grow on stalks that are longer than the flower is tall.",96e604423eafccf3ebafb6cb21a85c66
